지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
충남,1-3. 경제적 여건,1.0359028471007095,20.574555970944164,2.8355167255103866,18.158513925727043,19.538653123843456,15.322997200216657,True
충남,2-1. 돌봄 여건,48.842447269235294,70.57568713508174,42.26834819324744,46.291463277837885,21.733239865846443,4.023115084590444,True
충남,2-2. 여가 인프라,0.3107101240790857,0.0,0.30977397192271844,0.9278239536255377,-0.3107101240790857,0.6180499817028193,False
충남,2-3. 가사수행 격차,0.0017459889699044642,0.0,0.0011713317968685564,0.0005201567526297316,-0.0017459889699044642,-0.0006511750442388249,False
충남,3-1. 의료서비스 여건,0.5063368012722945,1.3937827448451907,0.44792237186947886,0.7958850625454572,0.8874459435728962,0.34796269067597835,True
충남,3-2. 산후조리 여건,0.1835565795316954,1.104298989304843,0.28098212708099507,1.2363447544679205,0.9207424097731476,0.9553626273869253,False
충남,3-3. 아동안전 수준,0.022546031480940254,0.0067869848254330945,0.016243316374401132,0.0543224573833311,-0.01575904665550716,0.038079141008929965,False
충남,4-1. 일·가정 양립 여건,0.0148029499622335,0.0,0.02454194751786771,0.03559681428866076,-0.0148029499622335,0.011054866770793051,True
충남,4-2. 사회적 가치관,0.014651124834415719,0.0,0.022459014018218842,0.05002551029638984,-0.014651124834415719,0.027566496278170996,True
충남,지표체계 외,49.05401558484937,5.392636498519118,53.60516956593779,29.872918920679258,-43.66137908633025,-23.732250645258535,True
충북,1-1. 고용여건,0.22968348231195237,2.23849962276038,0.37959579530952253,1.7881267476278957,2.008816140448428,1.408530952318373,True
충북,1-2. 주거안정성,0.0028366285501657757,0.8325069665996974,0.003065810886665644,0.5213100484201124,0.8296703380495316,0.5182442375334467,False
충북,1-3. 경제적 여건,2.5099991156393346,12.3711965443312,2.753005971387052,11.350345481787118,9.861197428691865,8.597339510400065,True
충북,2-1. 돌봄 여건,32.45203177691418,25.18041648883375,38.32929212011397,26.362607462627135,-7.271615288080433,-11.966684657486834,True
충북,2-2. 여가 인프라,0.05064216264560664,4.536923091545442,0.05468899495198677,4.561824314210614,4.486280928899835,4.5071353192586265,True
충북,2-3. 가사수행 격차,0.0,0.0,0.0,0.0,0.0,0.0,False
충북,3-1. 의료서비스 여건,0.41131113977403755,0.30369260334261006,0.6335913119068689,0.2739844518361976,-0.10761853643142749,-0.35960686007067133,False
충북,3-2. 산후조리 여건,0.1696137012496183,0.33478601891584003,0.17357560884655865,0.3393877341732923,0.16517231766622173,0.16581212532673367,False
충북,3-3. 아동안전 수준,0.35724833681793683,0.008327785248143107,0.37126854581472585,0.003302941397902627,-0.34892055156979374,-0.36796560441682324,False
충북,4-1. 일·가정 양립 여건,0.06757850369512584,0.02208673478855346,2.4512080087278796,0.023589557037234338,-0.04549176890657239,-2.427618451690645,True
충북,4-2. 사회적 가치관,0.013849421744927022,0.009278238999289876,0.0204867625979255,0.012404940211970174,-0.004571182745637146,-0.008081822385955326,True
충북,지표체계 외,63.73520573065712,54.16228590463509,54.83022106945684,54.763116320670534,-9.57291982602203,-0.06710474878630635,True
